Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
9/18/1969,33.63,34,33.5,33.5,21596.70782,0,1,0.697470096,0.705143719,0.694773958,0.694773958,656000
9/17/1969,33.25,33.63,33.12,33.63,20984.36214,0,1,0.689589078,0.697470096,0.68689294,0.697470096,637400
9/16/1969,32.75,33.38,32.62,33.25,36273.25103,0,1,0.679219317,0.692285215,0.676523179,0.689589078,1101800
9/15/1969,33.38,33.38,32,32.75,52681.48148,0,1,0.692285215,0.692285215,0.663664676,0.679219317,1600200
9/12/1969,34.13,34.25,33.5,33.75,31387.65432,0,1,0.707839856,0.710328599,0.694773958,0.699958838,953400
9/11/1969,34.75,35.25,33.75,34.13,23387.65432,0,1,0.720698359,0.73106812,0.699958838,0.707839856,710400
9/10/1969,34.38,34.88,34,34.75,30189.30041,0,1,0.713024737,0.723394497,0.705143719,0.720698359,917000
9/9/1969,33.75,34.75,33.38,34.38,25685.59671,0,1,0.699958838,0.720698359,0.692285215,0.713024737,780200
9/8/1969,34.88,34.88,33.75,33.75,16678.1893,0,1,0.723394497,0.723394497,0.699958838,0.699958838,506600
9/5/1969,35.13,35.13,34.5,34.88,13392.59259,0,1,0.728579377,0.728579377,0.715513479,0.723394497,406800
9/4/1969,36.5,36.5,35.13,35.38,19200,0,1,0.756992521,0.756992521,0.728579377,0.733764258,583200
9/3/1969,37.75,37.75,36.12,36.62,30189.30041,0,1,0.782916923,0.782916923,0.749111503,0.759481264,917000
9/2/1969,37.62,38.75,37.62,37.75,38281.48148,0,1,0.780220785,0.803656444,0.780220785,0.782916923,1162800
8/29/1969,36.25,37.5,36.25,37.37,61280.65844,0,1,0.751807641,0.777732043,0.751807641,0.775035905,1861400
8/28/1969,35.38,36.37,35.38,35.75,32000,0,1,0.733764258,0.754296384,0.733764258,0.741437881,972000
8/27/1969,32.75,35.88,32.75,34.88,47288.88889,0,1,0.679219317,0.744134018,0.679219317,0.723394497,1436400
8/26/1969,32,32.75,31.62,32.75,18192.59259,0,1,0.663664676,0.679219317,0.655783658,0.679219317,552600
8/25/1969,31.75,32.87,31.75,32,17600,0,1,0.658479796,0.68170806,0.658479796,0.663664676,534600
8/22/1969,30.75,31.75,30.62,31.62,24276.54321,0,1,0.637740275,0.658479796,0.635044137,0.655783658,737400
8/21/1969,31.37,31.75,30.62,30.75,20273.25103,0,1,0.650598778,0.658479796,0.635044137,0.637740275,615800
8/20/1969,31.5,32,31,31.37,66080.65844,0,1,0.653294916,0.663664676,0.642925155,0.650598778,2007200
8/19/1969,31.25,31.75,31,31.5,30676.54321,0,1,0.648110035,0.658479796,0.642925155,0.653294916,931800
8/18/1969,30.62,31.5,30.62,31.25,20800,0,1,0.635044137,0.653294916,0.635044137,0.648110035,631800
8/15/1969,30,30.87,30,30.62,28273.25103,0,1,0.622185634,0.640229017,0.622185634,0.635044137,858800
8/14/1969,30.75,30.75,30,30,45076.54321,0,1,0.637740275,0.637740275,0.622185634,0.622185634,1369200
8/13/1969,30.87,31,30,30.75,31473.25103,0,1,0.640229017,0.642925155,0.622185634,0.637740275,956000
8/12/1969,31.25,31.25,30,30.87,67476.54321,0,1,0.648110035,0.648110035,0.622185634,0.640229017,2049600
8/11/1969,31.25,31.5,31.25,31.5,18883.95062,0,1,0.648110035,0.653294916,0.648110035,0.653294916,573600
8/8/1969,32.75,33,31.25,31.25,70485.59671,0,1,0.679219317,0.684404197,0.648110035,0.648110035,2141000
8/7/1969,33,33.25,32.62,32.75,20088.88889,0,1,0.684404197,0.689589078,0.676523179,0.679219317,610200
8/6/1969,33,33,32.62,33,17995.06173,0,1,0.684404197,0.684404197,0.676523179,0.684404197,546600
8/5/1969,33.38,33.38,32.62,33.25,44984.36214,0,1,0.692285215,0.692285215,0.676523179,0.689589078,1366400
8/4/1969,34.13,34.5,33.25,33.5,58396.70782,0,1,0.707839856,0.715513479,0.689589078,0.694773958,1773800
8/1/1969,34.25,34.63,33.25,34.13,27792.59259,0,1,0.710328599,0.718209617,0.689589078,0.707839856,844200
7/31/1969,33.63,34.5,33.12,34.25,45873.25103,0,1,0.697470096,0.715513479,0.68689294,0.710328599,1393400
7/30/1969,33,34.13,32.25,33.63,61596.70782,0,1,0.684404197,0.707839856,0.668849557,0.697470096,1871000
7/29/1969,35,35,33,33,54676.54321,0,1,0.72588324,0.72588324,0.684404197,0.684404197,1660800
7/28/1969,35.75,36.25,35,35,26587.65432,0,1,0.741437881,0.751807641,0.72588324,0.72588324,807600
7/25/1969,36,36.37,35.63,35.75,25073.25103,0,1,0.746622761,0.754296384,0.738949138,0.741437881,761600
7/24/1969,36.25,36.5,36,36,29873.25103,0,1,0.751807641,0.756992521,0.746622761,0.746622761,907400
7/23/1969,36.5,36.5,36,36.25,25685.59671,0,1,0.756992521,0.756992521,0.746622761,0.751807641,780200
7/22/1969,36.62,37.5,36,36.5,25685.59671,0,1,0.759481264,0.777732043,0.746622761,0.756992521,780200
7/18/1969,37,37,35.75,36.62,21873.25103,0,1,0.767362282,0.767362282,0.741437881,0.759481264,664400
7/17/1969,36.62,37.25,36.25,37,32184.36214,0,1,0.759481264,0.772547162,0.751807641,0.767362282,977600
7/16/1969,35.88,36.87,35.88,36.62,61596.70782,0,1,0.744134018,0.764666144,0.744134018,0.759481264,1871000
7/15/1969,35.75,35.75,34,35.5,63078.1893,0,1,0.741437881,0.741437881,0.705143719,0.736253,1916000
7/14/1969,36.87,37,35.5,35.88,24987.65432,0,1,0.764666144,0.767362282,0.736253,0.744134018,759000
7/11/1969,37.37,37.37,36.12,36.87,36681.48148,0,1,0.775035905,0.775035905,0.749111503,0.764666144,1114200
7/10/1969,38,38.5,37.25,37.5,32395.06173,0,1,0.788101803,0.798471564,0.772547162,0.777732043,984000
7/9/1969,39.75,39.75,38,38,57481.48148,0,1,0.824395965,0.824395965,0.788101803,0.788101803,1746000
7/8/1969,40.13,40.5,39.63,39.75,51200,0,1,0.832276983,0.839950606,0.821907223,0.824395965,1555200
7/7/1969,41,41.38,40.13,40.13,22676.54321,0,1,0.850320367,0.858201385,0.832276983,0.832276983,688800
7/3/1969,41.25,41.5,40.75,41,19996.70782,0,1,0.855505247,0.860690127,0.845135486,0.850320367,607400
7/2/1969,42.37,42.5,41,41.25,115285.5967,0,1,0.87873351,0.881429648,0.850320367,0.855505247,3501800
7/1/1969,42.62,43,42,42.37,19285.59671,0,1,0.883918391,0.891799409,0.871059888,0.87873351,585800
6/30/1969,42.12,43.5,42.12,42.62,15288.88889,0,1,0.87354863,0.902169169,0.87354863,0.883918391,464400
6/27/1969,41.13,41.87,41,41.87,12681.48148,0,1,0.853016504,0.86836375,0.850320367,0.86836375,385200
6/26/1969,41,41.62,40.63,41.13,16796.70782,0,1,0.850320367,0.86317887,0.842646744,0.853016504,510200
6/25/1969,41.75,41.87,41,41,22584.36214,0,1,0.865875007,0.86836375,0.850320367,0.850320367,686000
6/24/1969,41,41.75,41,41.75,19680.65844,0,1,0.850320367,0.865875007,0.850320367,0.865875007,597800
6/23/1969,41.13,41.25,40,40.5,27878.1893,0,1,0.853016504,0.855505247,0.829580845,0.839950606,846800
6/20/1969,41.75,42,41.13,41.13,17283.95062,0,1,0.865875007,0.871059888,0.853016504,0.853016504,525000
6/19/1969,42.62,42.62,41.75,41.75,56085.59671,0,1,0.883918391,0.883918391,0.865875007,0.865875007,1703600
6/18/1969,42.12,42.75,42,42.62,38795.06173,0,1,0.87354863,0.886614529,0.871059888,0.883918391,1178400
6/17/1969,42,42.5,42,42.12,18883.95062,0,1,0.871059888,0.881429648,0.871059888,0.87354863,573600
6/16/1969,42.62,43,42,42,26989.30041,0,1,0.883918391,0.891799409,0.871059888,0.871059888,819800
6/13/1969,43.62,43.62,42.62,42.62,41600,0,1,0.904657912,0.904657912,0.883918391,0.883918391,1263600
6/12/1969,43.75,44.25,43.37,43.87,18883.95062,0,1,0.90735405,0.91772381,0.899473032,0.909842792,573600
6/11/1969,44.63,44.75,43.75,43.75,165478.1893,0,1,0.925604828,0.928093571,0.90735405,0.90735405,5026400
6/10/1969,44.25,45,44.25,44.63,27878.1893,0,1,0.91772381,0.933278451,0.91772381,0.925604828,846800
6/9/1969,43.12,44.38,43,44.25,30083.95062,0,1,0.894288151,0.920419948,0.891799409,0.91772381,913800
6/6/1969,43.5,43.75,43.12,43.12,23078.1893,0,1,0.902169169,0.90735405,0.894288151,0.894288151,701000
6/5/1969,44.38,44.5,43.25,43.5,26396.70782,0,1,0.920419948,0.92290869,0.896984289,0.902169169,801800
6/4/1969,43.5,44.63,43.5,44.38,53688.88889,0,1,0.902169169,0.925604828,0.902169169,0.920419948,1630800
6/3/1969,44,44.12,43.5,43.5,21596.70782,0,1,0.91253893,0.915027672,0.902169169,0.902169169,656000
6/2/1969,44,44.5,43.75,44,33283.95062,0,1,0.91253893,0.92290869,0.90735405,0.91253893,1011000
5/29/1969,44.12,44.63,44,44,27996.70782,0,1,0.915027672,0.925604828,0.91253893,0.91253893,850400
5/28/1969,44.5,44.5,44,44.12,22584.36214,0,1,0.92290869,0.92290869,0.91253893,0.915027672,686000
5/27/1969,45.25,45.25,44.5,44.5,25389.30041,0,1,0.938463331,0.938463331,0.92290869,0.92290869,771200
5/26/1969,45.13,45.75,45,45.25,15683.95062,0,1,0.935974589,0.948833092,0.933278451,0.938463331,476400
5/23/1969,45,45.75,45,45.13,21195.06173,0,1,0.933278451,0.948833092,0.933278451,0.935974589,643800
5/22/1969,44.75,45.25,44.75,45,19792.59259,0,1,0.928093571,0.938463331,0.928093571,0.933278451,601200
5/21/1969,44.63,44.63,44.12,44.38,26587.65432,0,1,0.925604828,0.925604828,0.915027672,0.920419948,807600
5/20/1969,45.13,45.13,44.63,44.63,13280.65844,0,1,0.935974589,0.935974589,0.925604828,0.925604828,403400
5/19/1969,45.5,45.63,45.13,45.13,21195.06173,0,1,0.943648212,0.946344349,0.935974589,0.935974589,643800
5/16/1969,45.5,45.63,45,45.5,12391.76955,0,1,0.943648212,0.946344349,0.933278451,0.943648212,376400
5/15/1969,45.5,45.75,45,45.5,18488.88889,0,1,0.943648212,0.948833092,0.933278451,0.943648212,561600
5/14/1969,46.38,46.38,45.5,45.5,26080.65844,0,1,0.96189899,0.96189899,0.943648212,0.943648212,792200
5/13/1969,46,46.5,46,46.38,19384.36214,0,1,0.954017972,0.964387733,0.954017972,0.96189899,588800
5/12/1969,46.75,46.75,45.75,46,12800,0,1,0.969572613,0.969572613,0.948833092,0.954017972,388800
5/9/1969,46.25,46.75,46.13,46.75,37195.06173,0,1,0.959202852,0.969572613,0.95671411,0.969572613,1129800
5/8/1969,45.75,46.63,45.75,46.25,19081.48148,0,1,0.948833092,0.967083871,0.948833092,0.959202852,579600
5/7/1969,44.63,45.63,44.5,45.5,35384.36214,0,1,0.925604828,0.946344349,0.92290869,0.943648212,1074800
5/6/1969,44.75,44.88,44.63,44.63,26883.95062,0,1,0.928093571,0.930789709,0.925604828,0.925604828,816600
5/5/1969,45,45.25,44.75,44.75,69478.1893,0,1,0.933278451,0.938463331,0.928093571,0.928093571,2110400
5/2/1969,45.63,45.63,44.75,45,54400,0.00988,1,0.946344349,0.946344349,0.928093571,0.933278451,1652400
5/1/1969,47.12,47.12,45.25,45.63,63473.25103,0,1,0.977031723,0.977031723,0.938257332,0.94613662,1928000
4/30/1969,48,48.87,47.25,47.25,36681.48148,0,1,0.995278496,1.013317918,0.979727269,0.979727269,1114200
4/29/1969,48.25,48.25,47.12,48,49600,0,1,1.000462238,1.000462238,0.977031723,0.995278496,1506600
4/28/1969,48.5,48.75,48.12,48.37,14992.59259,0,1,1.00564598,1.010829722,0.997766692,1.002950434,455400
4/25/1969,49,49,48.37,48.5,25283.95062,0,1,1.016013464,1.016013464,1.002950434,1.00564598,768000
4/24/1969,48.62,49.37,48.5,49,19680.65844,0,1,1.008134176,1.023685403,1.00564598,1.016013464,597800
4/23/1969,48.62,49.62,48.5,48.62,23288.88889,0,1,1.008134176,1.028869145,1.00564598,1.008134176,707400
4/22/1969,49.25,49.25,48.62,48.62,17481.48148,0,1,1.021197206,1.021197206,1.008134176,1.008134176,531000
4/21/1969,50,50.13,49.5,49.5,9784.36214,0,1,1.036748433,1.039443979,1.026380949,1.026380949,297200
4/18/1969,50,50.25,49.5,50,15683.95062,0,1,1.036748433,1.041932175,1.026380949,1.036748433,476400
4/17/1969,49.88,50.5,49.75,50,15078.1893,0,1,1.034260237,1.047115917,1.031564691,1.036748433,458000
4/16/1969,50.13,50.25,49.62,49.88,7591.769547,0,1,1.039443979,1.041932175,1.028869145,1.034260237,230600
4/15/1969,50.25,50.5,50,50.13,13596.70782,0,1,1.041932175,1.047115917,1.036748433,1.039443979,413000
4/14/1969,50.25,50.75,50,50.25,20187.65432,0,1,1.041932175,1.052299659,1.036748433,1.041932175,613200
4/11/1969,49.5,50.38,49.5,50.25,19595.06173,0,1,1.026380949,1.044627721,1.026380949,1.041932175,595200
4/10/1969,49.37,49.5,49,49.37,13280.65844,0,1,1.023685403,1.026380949,1.016013464,1.023685403,403400
4/9/1969,49,50.13,49,49.37,26396.70782,0,1,1.016013464,1.039443979,1.016013464,1.023685403,801800
4/8/1969,48.37,49,48.37,49,8085.596708,0,1,1.002950434,1.016013464,1.002950434,1.016013464,245600
4/7/1969,48.75,48.75,48.12,48.12,11878.1893,0,1,1.010829722,1.010829722,0.997766692,0.997766692,360800
4/3/1969,49.12,49.12,48.62,48.75,9600,0,1,1.01850166,1.01850166,1.008134176,1.010829722,291600
4/2/1969,49.75,49.75,48.75,49.37,12088.88889,0,1,1.031564691,1.031564691,1.010829722,1.023685403,367200
4/1/1969,50.88,50.88,49.75,50,26396.70782,0,1,1.054995205,1.054995205,1.031564691,1.036748433,801800
3/28/1969,50.5,51.38,50,50.88,38281.48148,0,1,1.047115917,1.06536269,1.036748433,1.054995205,1162800
3/27/1969,49.78,50.5,49.37,50.5,23881.48148,0,1,1.03218674,1.047115917,1.023685403,1.047115917,725400
3/26/1969,49.5,49.88,49.5,49.78,9685.596708,0,1,1.026380949,1.034260237,1.026380949,1.03218674,294200
3/25/1969,49.62,49.88,49.25,49.5,22676.54321,0,1,1.028869145,1.034260237,1.021197206,1.026380949,688800
3/24/1969,49.5,49.88,49.5,49.62,14795.06173,0,1,1.026380949,1.034260237,1.026380949,1.028869145,449400
3/21/1969,49.5,50.25,49.5,49.5,14189.30041,0,1,1.026380949,1.041932175,1.026380949,1.026380949,431000
3/20/1969,49.5,50,49.25,49.5,23288.88889,0,1,1.026380949,1.036748433,1.021197206,1.026380949,707400
3/19/1969,49,49.75,49,49.5,26989.30041,0,1,1.016013464,1.031564691,1.016013464,1.026380949,819800
3/18/1969,49.75,49.75,48.62,48.62,32184.36214,0,1,1.031564691,1.031564691,1.008134176,1.008134176,977600
3/17/1969,48.37,49.88,48.12,49.88,22676.54321,0,1,1.002950434,1.034260237,0.997766692,1.034260237,688800
3/14/1969,46.88,48.5,46.88,48.37,30083.95062,0,1,0.972055331,1.00564598,0.972055331,1.002950434,913800
3/13/1969,48,48,46.88,46.88,26192.59259,0,1,0.995278496,0.995278496,0.972055331,0.972055331,795600
3/12/1969,48.12,48.25,47.25,48,50396.70782,0,1,0.997766692,1.000462238,0.979727269,0.995278496,1530800
3/11/1969,49.25,49.25,48.12,48.12,40480.65844,0,1,1.021197206,1.021197206,0.997766692,0.997766692,1229600
3/10/1969,50.13,50.38,49.12,49.25,20681.48148,0,1,1.039443979,1.044627721,1.01850166,1.021197206,628200
3/7/1969,50.38,50.75,49.62,50.13,57389.30041,0,1,1.044627721,1.052299659,1.028869145,1.039443979,1743200
3/6/1969,51.13,51.13,50.38,50.38,37076.54321,0,1,1.060178947,1.060178947,1.044627721,1.044627721,1126200
3/5/1969,52.87,52.87,51.25,51.25,25389.30041,0,1,1.096257793,1.096257793,1.062667144,1.062667144,771200
3/4/1969,53,53,52.5,53,13873.25103,0,1,1.098953339,1.098953339,1.088585855,1.098953339,421400
3/3/1969,52.62,53.25,52.5,53,19792.59259,0,1,1.091074051,1.104137081,1.088585855,1.098953339,601200
2/28/1969,52,52.75,51.88,52.62,35285.59671,0,1,1.07821837,1.093769597,1.075730174,1.091074051,1071800
2/27/1969,52.75,52.75,51.75,52,28391.76955,0,1,1.093769597,1.093769597,1.073034628,1.07821837,862400
2/26/1969,52.38,53,51.25,52.75,81481.48148,0,1,1.086097658,1.098953339,1.062667144,1.093769597,2475000
2/25/1969,55.25,55.25,52.38,52.38,127591.7695,0,1,1.145607018,1.145607018,1.086097658,1.086097658,3875600
2/24/1969,55.63,56.75,55.5,55.5,14485.59671,0,1,1.153486306,1.176709471,1.15079076,1.15079076,440000
2/20/1969,56,56,55.63,55.63,22584.36214,0,1,1.161158245,1.161158245,1.153486306,1.153486306,686000
2/19/1969,56.88,56.88,56,56.25,18883.95062,0,1,1.179405017,1.179405017,1.161158245,1.166341987,573600
2/18/1969,57.25,57.25,56.63,57,24888.88889,0,1,1.187076956,1.187076956,1.174221275,1.181893213,756000
2/17/1969,59.5,59.87,57.75,57.75,22880.65844,0,1,1.233730635,1.241402574,1.19744444,1.19744444,695000
2/14/1969,60,60.25,59.5,59.5,17283.95062,0,1,1.244098119,1.249281862,1.233730635,1.233730635,525000
2/13/1969,59.5,60.37,59.37,60,34278.1893,0,1,1.233730635,1.251770058,1.231035089,1.244098119,1041200
2/12/1969,60,60.25,59.25,59.5,33191.76955,0,1,1.244098119,1.249281862,1.228546893,1.233730635,1008200
2/11/1969,60,61.13,60,60,40395.06173,0,1,1.244098119,1.267528634,1.244098119,1.244098119,1227000
2/7/1969,59.75,60,59.25,59.37,45991.76955,0,1,1.238914377,1.244098119,1.228546893,1.231035089,1397000
2/6/1969,59.62,59.87,59.25,59.75,13392.59259,0,1,1.236218831,1.241402574,1.228546893,1.238914377,406800
2/5/1969,59.25,59.75,59.12,59.62,16085.59671,0,1,1.228546893,1.238914377,1.225851347,1.236218831,488600
2/4/1969,59.5,59.87,59.25,59.25,13478.1893,0,1,1.233730635,1.241402574,1.228546893,1.228546893,409400
2/3/1969,59.37,60,59.37,59.5,78485.59671,0.00988,1,1.231035089,1.244098119,1.231035089,1.233730635,2384000
1/31/1969,58.87,59.87,58.87,59,22584.36214,0,1,1.220464946,1.241196472,1.220464946,1.223160045,686000
1/30/1969,58.62,59.25,58.62,58.62,40592.59259,0,1,1.215282065,1.228342926,1.215282065,1.215282065,1233000
1/29/1969,57.75,58,57.13,58,17389.30041,0,1,1.197245637,1.202428518,1.184392091,1.202428518,528200
1/28/1969,58.25,58.37,57.25,57.75,12483.95062,0,1,1.2076114,1.210099183,1.186879874,1.197245637,379200
1/27/1969,58.12,58.87,58.12,58.25,16592.59259,0,1,1.204916301,1.220464946,1.204916301,1.2076114,504000
1/24/1969,58.87,59,57.38,58,20984.36214,0,1,1.220464946,1.223160045,1.189574972,1.202428518,637400
1/23/1969,59,60.37,58.75,58.87,51792.59259,0,1,1.223160045,1.251562235,1.217977163,1.220464946,1573200
1/22/1969,57,59,57,59,26488.88889,0,1,1.181696992,1.223160045,1.181696992,1.223160045,804600
1/21/1969,56.75,57.25,56,56.88,18488.88889,0,1,1.176514111,1.186879874,1.160965466,1.179209209,561600
1/20/1969,56.88,57.5,56.38,56.75,19476.54321,0,1,1.179209209,1.192062755,1.168843446,1.176514111,591600
1/17/1969,56.25,57,55.88,56.88,10278.1893,0,1,1.166148348,1.181696992,1.158477683,1.179209209,312200
1/16/1969,56.75,57.75,56.25,56.25,20273.25103,0,1,1.176514111,1.197245637,1.166148348,1.166148348,615800
1/15/1969,55.5,57,55.5,56.75,15288.88889,0,1,1.150599703,1.181696992,1.150599703,1.176514111,464400
1/14/1969,55.5,55.75,55.12,55.5,12088.88889,0,1,1.150599703,1.155782584,1.142721723,1.150599703,367200
1/13/1969,55.75,56.25,55.25,55.5,8888.888889,0,1,1.155782584,1.166148348,1.145416821,1.150599703,270000
1/10/1969,55.75,56.13,55.5,55.75,15881.48148,0,1,1.155782584,1.163660564,1.150599703,1.155782584,482400
1/9/1969,55.75,56,55.25,55.75,15789.30041,0,1,1.155782584,1.160965466,1.145416821,1.155782584,479600
1/8/1969,55.5,56,55.12,55.75,16395.06173,0,1,1.150599703,1.160965466,1.142721723,1.155782584,498000
1/7/1969,55.5,56.13,55.25,55.5,21991.76955,0,1,1.150599703,1.163660564,1.145416821,1.150599703,668000
1/6/1969,56.5,56.75,55.12,55.5,35081.48148,0,1,1.171331229,1.176514111,1.142721723,1.150599703,1065600
1/3/1969,56.38,57.25,56.38,56.5,39288.88889,0,1,1.168843446,1.186879874,1.168843446,1.171331229,1193400
1/2/1969,56.88,57.88,56,56,17600,0,1,1.179209209,1.199940735,1.160965466,1.160965466,534600
12/31/1968,55.12,57.38,54.75,56.88,82080.65844,0,1,1.142721723,1.189574972,1.135051058,1.179209209,2493200
12/30/1968,56,56.25,55.12,55.12,40000,0,1,1.160965466,1.166148348,1.142721723,1.142721723,1215000
12/27/1968,56,56.75,56,56,24480.65844,0,1,1.160965466,1.176514111,1.160965466,1.160965466,743600
12/26/1968,57.13,57.38,56,56,28984.36214,0,1,1.184392091,1.189574972,1.160965466,1.160965466,880400
12/24/1968,57.38,57.88,57,57.13,19680.65844,0,1,1.189574972,1.199940735,1.181696992,1.184392091,597800
12/23/1968,57.38,57.75,56.88,57.38,29787.65432,0,1,1.189574972,1.197245637,1.179209209,1.189574972,904800
12/20/1968,58.12,58.87,57.25,57.38,39881.48148,0,1,1.204916301,1.220464946,1.186879874,1.189574972,1211400
12/19/1968,57.5,58.37,57.13,58.12,56480.65844,0,1,1.192062755,1.210099183,1.184392091,1.204916301,1715600
12/17/1968,57.38,57.75,56.63,57.5,34080.65844,0,1,1.189574972,1.197245637,1.174026327,1.192062755,1035200
12/16/1968,56.88,58.37,55.63,57.38,51081.48148,0,1,1.179209209,1.210099183,1.153294801,1.189574972,1551600
12/13/1968,56.75,56.88,56,56.88,32480.65844,0,1,1.176514111,1.179209209,1.160965466,1.179209209,986600
12/12/1968,57,57,56.13,56.75,39683.95062,0,1,1.181696992,1.181696992,1.163660564,1.176514111,1205400
12/10/1968,57.25,57.38,56.5,57,26989.30041,0,1,1.186879874,1.189574972,1.171331229,1.181696992,819800
12/9/1968,58.37,58.37,56.5,57.25,36984.36214,0,1,1.210099183,1.210099183,1.171331229,1.186879874,1123400
12/6/1968,58.87,58.87,57.63,58.37,27081.48148,0,1,1.220464946,1.220464946,1.194757854,1.210099183,822600
12/5/1968,59.62,59.62,58.5,59,31789.30041,0,1,1.236013591,1.236013591,1.212794281,1.223160045,965600
12/3/1968,60.62,61,59.25,60,37076.54321,0,1,1.256745117,1.264623097,1.228342926,1.243891571,1126200
12/2/1968,60,61.63,60,60.62,52088.88889,0,1,1.243891571,1.277683958,1.243891571,1.256745117,1582200
11/29/1968,58.62,59.5,58.62,59.37,97600,0,1,1.215282065,1.233525808,1.215282065,1.230830709,2964600
11/27/1968,56,58,56,58,109478.1893,0,1,1.160965466,1.202428518,1.160965466,1.202428518,3325400
11/26/1968,56.5,56.63,55,55.88,63591.76955,0,1,1.171331229,1.174026327,1.14023394,1.158477683,1931600
11/25/1968,57.13,57.5,56.5,56.5,36088.88889,0,1,1.184392091,1.192062755,1.171331229,1.171331229,1096200
11/22/1968,57.25,57.63,57,57.13,39078.1893,0,1,1.186879874,1.194757854,1.181696992,1.184392091,1187000
11/21/1968,57,57.88,57,57.25,55789.30041,0,1,1.181696992,1.199940735,1.181696992,1.186879874,1694600
11/19/1968,55.63,57.13,55.63,57,109280.6584,0,1,1.153294801,1.184392091,1.153294801,1.181696992,3319400
11/18/1968,55.25,56.25,55.25,55.5,47591.76955,0,1,1.145416821,1.166148348,1.145416821,1.150599703,1445600
11/15/1968,54.62,55.25,54.62,55.25,24184.36214,0,1,1.13235596,1.145416821,1.13235596,1.145416821,734600
11/14/1968,54.5,55.25,54.5,54.5,33995.06173,0,1,1.129868177,1.145416821,1.129868177,1.129868177,1032600
11/13/1968,54.25,55,54.25,54.5,44681.48148,0,1,1.124685295,1.14023394,1.124685295,1.129868177,1357200
11/12/1968,53.87,54.25,53,54.25,71789.30041,0,1,1.116807315,1.124685295,1.098770887,1.124685295,2180600
11/8/1968,53.87,54,53.12,53.87,35285.59671,0,1,1.116807315,1.119502414,1.101258671,1.116807315,1071800
11/7/1968,54.37,54.37,53.5,53.87,44800,0,1,1.127173078,1.127173078,1.109136651,1.116807315,1360800
11/6/1968,55.63,56,54.25,54.37,25995.06173,0,1,1.153294801,1.160965466,1.124685295,1.127173078,789600
11/4/1968,55,55.63,54.5,55.63,29076.54321,0,1,1.14023394,1.153294801,1.129868177,1.153294801,883200
11/1/1968,54.5,55.38,54.12,55,33191.76955,0,1,1.129868177,1.14811192,1.121990197,1.14023394,1008200
10/31/1968,55.5,55.5,54.5,54.5,62676.54321,0.00988,1,1.150599703,1.150599703,1.129868177,1.129868177,1903800
10/29/1968,56.13,56.75,55.12,55.5,54083.95062,0,1,1.163449649,1.176300866,1.142514603,1.150391155,1642800
10/28/1968,57.75,58.62,56,56.13,72276.54321,0,1,1.197028634,1.215061793,1.160755039,1.163449649,2195400
10/25/1968,57.63,58.12,57.38,57.75,76088.88889,0,1,1.194541302,1.204697909,1.18935936,1.197028634,2311200
10/24/1968,58.75,59.5,57.63,57.63,36391.76955,0,1,1.217756403,1.233302229,1.194541302,1.194541302,1105400
10/22/1968,58.5,58.87,58,58.75,34396.70782,0,1,1.212574461,1.220243735,1.202210576,1.217756403,1044800
10/21/1968,56.88,58.75,56.75,58.5,79387.65432,0,1,1.178995476,1.217756403,1.176300866,1.212574461,2411400
10/18/1968,56.38,57.25,55.88,56.88,45478.1893,0,1,1.168631591,1.18666475,1.158267707,1.178995476,1381400
10/17/1968,56.5,57.88,56.38,56.38,67384.36214,0,1,1.171118923,1.199723244,1.168631591,1.168631591,2046800
10/15/1968,57.5,57.63,56.5,56.5,138396.7078,0,1,1.191846692,1.194541302,1.171118923,1.171118923,4203800
10/14/1968,58.62,59,57.38,57.5,38281.48148,0,1,1.215061793,1.222938345,1.18935936,1.191846692,1162800
10/11/1968,59.75,59.75,58.37,58.62,51081.48148,0,1,1.238484171,1.238484171,1.209879851,1.215061793,1551600
10/10/1968,60,60.5,59.37,59.75,37076.54321,0,1,1.243666113,1.254029998,1.230607619,1.238484171,1126200
10/8/1968,60.5,61.38,60,60,32796.70782,0,1,1.254029998,1.272270434,1.243666113,1.243666113,996200
10/7/1968,61.25,61.75,60.25,60.5,37280.65844,0,1,1.269575824,1.279939708,1.248848056,1.254029998,1132400
10/4/1968,61.75,62,60.75,61.25,40184.36214,0,1,1.279939708,1.285121651,1.25921194,1.269575824,1220600
10/3/1968,61.75,64,61.5,61.75,154791.7695,0,1,1.279939708,1.326577188,1.274757766,1.279939708,4701800
10/1/1968,59,61.88,59,61.75,137600,0,1,1.222938345,1.282634318,1.222938345,1.279939708,4179600
9/30/1968,55.75,57.63,55.75,57.5,137283.9506,0,1,1.155573097,1.194541302,1.155573097,1.191846692,4170000
9/27/1968,54,54.87,54,54.75,41481.48148,0,1,1.119299502,1.137332661,1.119299502,1.134845329,1260000
9/26/1968,54,54.5,53.12,54,191881.4815,0,1,1.119299502,1.129663386,1.101059066,1.119299502,5828400
9/24/1968,53.75,54.25,53.5,54,58883.95062,0,1,1.11411756,1.124481444,1.108935618,1.119299502,1788600
9/23/1968,54.75,54.75,53.75,53.75,40796.70782,0,1,1.134845329,1.134845329,1.11411756,1.11411756,1239200
9/20/1968,54,55,53.75,55,32395.06173,0,1,1.119299502,1.140027271,1.11411756,1.140027271,984000
