Date,Value
2011-03-28,406.07
2011-03-25,408.07
2011-03-24,407.84
2011-03-23,406.04
2011-03-22,406.35
2011-03-21,406.23
2011-03-18,400.18
2011-03-17,398.43
2011-03-16,397.22
2011-03-15,404.4
2011-03-14,412.04
2011-03-11,417.99
2011-03-10,416.57
2011-03-09,421.82
2011-03-08,417.11
2011-03-07,413.22
2011-03-04,412.56
2011-03-03,414.95
2011-03-02,411.45
2011-03-01,411.57
2011-02-28,415.61
2011-02-25,410.88
2011-02-24,408.32
2011-02-23,409.37
2011-02-22,410.34
2011-02-18,411.13
2011-02-17,411.23
2011-02-16,409.19
2011-02-15,410.71
2011-02-14,409.76
2011-02-11,413.34
2011-02-10,414.37
2011-02-09,413.56
2011-02-08,413.78
2011-02-07,413.83
2011-02-04,411.01
2011-02-03,413.62
2011-02-02,411.99
2011-02-01,413.57
2011-01-31,409.35
2011-01-28,408.94
2011-01-27,414.42
2011-01-26,413.39
2011-01-25,414.58
2011-01-24,415.59
2011-01-21,413.34
2011-01-20,413.71
2011-01-19,411.31
2011-01-18,411.78
2011-01-14,410.87
2011-01-13,409.34
2011-01-12,408.63
2011-01-11,406.1
2011-01-10,405.41
2011-01-07,407.72
2011-01-06,406.43
2011-01-05,406.2
2011-01-04,408.52
2011-01-03,406.58
2010-12-31,404.99
2010-12-30,404.75
2010-12-29,405.55
2010-12-28,406.92
2010-12-27,405.86
2010-12-23,405.73
2010-12-22,405.4
2010-12-21,403.43
2010-12-20,403.75
2010-12-17,401.66
2010-12-16,400.51
2010-12-15,396.7
2010-12-14,400.4
2010-12-13,399.54
2010-12-10,397.39
2010-12-09,395.45
2010-12-08,394.18
2010-12-07,395.69
2010-12-06,397.35
2010-12-03,399.03
2010-12-02,397.67
2010-12-01,396.23
2010-11-30,391.4
2010-11-29,391.35
2010-11-26,392.64
2010-11-24,395.25
2010-11-23,393.75
2010-11-22,398.41
2010-11-19,398.0
2010-11-18,399.37
2010-11-17,397.03
2010-11-16,397.29
2010-11-15,401.86
2010-11-12,401.06
2010-11-11,404.41
2010-11-10,403.48
2010-11-09,406.47
2010-11-08,406.76
2010-11-05,409.6
2010-11-04,409.72
2010-11-03,405.16
2010-11-02,406.65
2010-11-01,401.75
2010-10-29,404.86
2010-10-28,403.98
2010-10-27,402.84
2010-10-26,404.26
2010-10-25,405.2
2010-10-22,406.83
2010-10-21,409.76
2010-10-20,411.33
2010-10-19,407.89
2010-10-18,410.37
2010-10-15,406.23
2010-10-14,405.17
2010-10-13,405.69
2010-10-12,402.98
2010-10-11,404.01
2010-10-08,403.91
2010-10-07,402.21
2010-10-06,401.62
2010-10-05,403.02
2010-10-04,398.88
2010-10-01,400.37
2010-09-30,398.23
2010-09-29,399.39
2010-09-28,400.95
2010-09-27,400.58
2010-09-24,399.93
2010-09-23,393.62
2010-09-22,397.26
2010-09-21,395.14
2010-09-20,397.02
2010-09-17,391.12
2010-09-16,390.92
2010-09-15,392.41
2010-09-14,395.26
2010-09-13,396.11
2010-09-10,394.74
2010-09-09,398.6
2010-09-08,395.82
2010-09-07,397.44
2010-09-03,399.52
2010-09-02,396.87
2010-09-01,397.36
2010-08-31,388.97
2010-08-30,387.21
2010-08-27,392.46
2010-08-26,385.37
2010-08-25,387.26
2010-08-24,389.0
2010-08-23,387.8
2010-08-20,385.63
2010-08-19,383.75
2010-08-18,388.85
2010-08-17,391.24
2010-08-16,387.51
2010-08-13,387.7
2010-08-12,386.58
2010-08-11,388.23
2010-08-10,396.74
2010-08-09,395.02
2010-08-06,393.72
2010-08-05,392.63
2010-08-04,392.53
2010-08-03,392.33
2010-08-02,393.89
2010-07-30,385.53
2010-07-29,387.34
2010-07-28,393.12
2010-07-27,395.34
2010-07-26,388.78
2010-07-23,386.76
2010-07-22,386.77
2010-07-21,380.76
2010-07-20,386.05
2010-07-19,382.75
2010-07-16,377.65
2010-07-15,383.75
2010-07-14,381.3
2010-07-13,380.5
2010-07-12,379.46
2010-07-09,377.97
2010-07-08,375.81
2010-07-07,372.03
2010-07-06,360.37
2010-07-02,356.27
2010-07-01,356.46
2010-06-30,357.74
2010-06-29,360.32
2010-06-28,367.92
2010-06-25,366.21
2010-06-24,365.47
2010-06-23,367.11
2010-06-22,371.43
2010-06-21,380.27
2010-06-18,383.36
2010-06-17,382.64
2010-06-16,379.44
2010-06-15,377.23
2010-06-14,369.35
2010-06-11,367.77
2010-06-10,368.32
2010-06-09,358.5
2010-06-08,361.11
2010-06-07,356.49
2010-06-04,354.27
2010-06-03,364.31
2010-06-02,360.5
2010-06-01,353.02
2010-05-28,361.19
2010-05-27,361.79
2010-05-26,354.59
2010-05-25,355.99
2010-05-24,358.5
2010-05-21,361.79
2010-05-20,359.83
2010-05-19,371.39
2010-05-18,375.49
2010-05-17,379.49
2010-05-14,379.82
2010-05-13,382.74
2010-05-12,384.84
2010-05-11,382.4
2010-05-10,381.65
2010-05-07,370.85
2010-05-06,372.04
2010-05-05,382.32
2010-05-04,385.17
2010-05-03,392.76
2010-04-30,387.95
2010-04-29,384.65
2010-04-28,384.35
2010-04-27,380.14
2010-04-26,386.87
2010-04-23,388.52
2010-04-22,384.88
2010-04-21,384.42
2010-04-20,384.26
2010-04-19,379.79
2010-04-16,379.46
2010-04-15,383.63
2010-04-14,383.98
2010-04-13,384.34
2010-04-12,386.14
2010-04-09,384.92
2010-04-08,382.65
2010-04-07,384.22
2010-04-06,387.69
2010-04-05,384.92
2010-04-01,383.02
2010-03-31,378.82
2010-03-30,379.36
2010-03-29,380.27
2010-03-26,376.36
2010-03-25,375.21
2010-03-24,377.43
2010-03-23,380.97
2010-03-22,379.41
2010-03-19,381.8
2010-03-18,382.12
2010-03-17,384.01
2010-03-16,382.77
2010-03-15,378.79
2010-03-12,376.8
2010-03-11,378.79
2010-03-10,377.45
2010-03-09,376.41
2010-03-08,377.54
2010-03-05,378.2
2010-03-04,374.21
2010-03-03,373.56
2010-03-02,373.98
2010-03-01,372.21
2010-02-26,367.39
2010-02-25,369.82
2010-02-24,371.71
2010-02-23,371.35
2010-02-22,374.22
2010-02-19,377.1
2010-02-18,372.17
2010-02-17,370.29
2010-02-16,371.55
2010-02-12,364.55
2010-02-11,367.38
2010-02-10,367.44
2010-02-09,369.49
2010-02-08,365.63
2010-02-05,369.45
2010-02-04,370.6
2010-02-03,380.6
2010-02-02,384.27
2010-02-01,381.12
2010-01-29,378.25
2010-01-28,380.62
2010-01-27,385.45
2010-01-26,387.6
2010-01-25,386.14
2010-01-22,383.99
2010-01-21,393.31
2010-01-20,399.56
2010-01-19,403.88
2010-01-15,398.07
2010-01-14,399.55
2010-01-13,401.59
2010-01-12,398.28
2010-01-11,400.47
2010-01-08,396.31
2010-01-07,396.61
2010-01-06,398.36
2010-01-05,395.37
2010-01-04,399.49
2009-12-31,398.01
2009-12-30,404.12
2009-12-29,403.52
2009-12-28,404.02
2009-12-24,403.37
2009-12-23,400.79
2009-12-22,400.97
2009-12-21,403.68
2009-12-18,402.48
2009-12-17,401.16
2009-12-16,403.38
2009-12-15,405.5
2009-12-14,406.72
2009-12-11,405.09
2009-12-10,398.73
2009-12-09,393.5
2009-12-08,391.28
2009-12-07,392.49
2009-12-04,389.77
2009-12-03,391.94
2009-12-02,390.39
2009-12-01,385.2
2009-11-30,379.2
2009-11-27,375.71
2009-11-25,381.99
2009-11-24,378.21
2009-11-23,376.73
2009-11-20,371.84
2009-11-19,370.7
2009-11-18,375.66
2009-11-17,377.08
2009-11-16,378.32
2009-11-13,373.57
2009-11-12,370.69
2009-11-11,375.99
2009-11-10,377.2
2009-11-09,376.28
2009-11-06,369.93
2009-11-05,370.04
2009-11-04,364.32
2009-11-03,361.8
2009-11-02,362.66
2009-10-30,363.04
2009-10-29,369.93
2009-10-28,366.05
2009-10-27,370.4
2009-10-26,372.71
2009-10-23,377.43
2009-10-22,383.68
2009-10-21,382.43
2009-10-20,381.92
2009-10-19,387.7
2009-10-16,382.03
2009-10-15,381.17
2009-10-14,377.8
2009-10-13,376.86
2009-10-12,379.25
2009-10-09,377.17
2009-10-08,374.96
2009-10-07,373.79
2009-10-06,374.79
2009-10-05,371.56
2009-10-02,367.25
2009-10-01,370.18
2009-09-30,377.23
2009-09-29,380.27
2009-09-28,379.91
2009-09-25,377.0
2009-09-24,378.46
2009-09-23,378.67
2009-09-22,380.49
2009-09-21,381.46
2009-09-18,382.92
2009-09-17,381.67
2009-09-16,384.23
2009-09-15,378.71
2009-09-14,375.89
2009-09-11,369.74
2009-09-10,371.2
2009-09-09,370.48
2009-09-08,370.62
2009-09-04,369.62
2009-09-03,368.68
2009-09-02,367.26
2009-09-01,370.74
2009-08-31,373.35
2009-08-28,377.08
2009-08-27,377.41
2009-08-26,378.16
2009-08-25,379.39
2009-08-24,381.5
2009-08-21,380.84
2009-08-20,373.08
2009-08-19,370.53
2009-08-18,368.3
2009-08-17,367.49
2009-08-14,373.07
2009-08-13,372.36
2009-08-12,373.01
2009-08-11,371.09
2009-08-10,372.52
2009-08-07,371.22
2009-08-06,367.65
2009-08-05,367.44
2009-08-04,370.57
2009-08-03,372.86
2009-07-31,369.47
2009-07-30,373.65
2009-07-29,369.23
2009-07-28,370.6
2009-07-27,378.56
2009-07-24,378.86
2009-07-23,373.85
2009-07-22,364.66
2009-07-21,367.07
2009-07-20,363.38
2009-07-17,359.65
2009-07-16,362.28
2009-07-15,361.66
2009-07-14,354.45
2009-07-13,352.09
2009-07-10,346.26
2009-07-09,347.21
2009-07-08,345.25
2009-07-07,346.45
2009-07-06,353.9
2009-07-02,350.69
2009-07-01,361.65
2009-06-30,357.81
2009-06-29,359.95
2009-06-26,355.79
2009-06-25,358.12
2009-06-24,352.37
2009-06-23,349.1
2009-06-22,351.82
2009-06-19,351.63
2009-06-18,355.77
2009-06-17,348.01
2009-06-16,348.98
2009-06-15,350.36
2009-06-12,358.31
2009-06-11,353.54
2009-06-10,346.08
2009-06-09,340.82
2009-06-08,342.49
2009-06-05,344.6
2009-06-04,344.88
2009-06-03,342.16
2009-06-02,347.97
2009-06-01,352.22
2009-05-29,340.99
2009-05-28,338.4
2009-05-27,331.36
2009-05-26,338.27
2009-05-22,329.28
2009-05-21,327.18
2009-05-20,330.68
2009-05-19,336.01
2009-05-18,330.24
2009-05-15,329.8
2009-05-14,338.89
2009-05-13,340.07
2009-05-12,350.13
2009-05-11,347.29
2009-05-08,350.46
2009-05-07,345.44
2009-05-06,344.08
2009-05-05,346.04
2009-05-04,347.34
2009-05-01,343.03
2009-04-30,334.2
2009-04-29,334.37
2009-04-28,332.1
2009-04-27,329.98
2009-04-24,326.95
2009-04-23,327.67
2009-04-22,326.11
2009-04-21,330.31
2009-04-20,328.39
2009-04-17,332.87
2009-04-16,331.81
2009-04-15,331.44
2009-04-14,327.19
2009-04-13,331.4
2009-04-09,336.78
2009-04-08,336.83
2009-04-07,331.25
2009-04-06,332.76
2009-04-03,337.31
2009-04-02,334.48
2009-04-01,330.04
2009-03-31,329.37
2009-03-30,324.16
2009-03-27,331.27
2009-03-26,337.37
2009-03-25,333.13
2009-03-24,333.27
2009-03-23,340.49
2009-03-20,327.37
2009-03-19,329.33
2009-03-18,326.56
2009-03-17,317.92
2009-03-16,312.56
2009-03-13,303.91
2009-03-12,300.23
2009-03-11,295.55
2009-03-10,297.92
2009-03-09,290.68
2009-03-06,296.89
2009-03-05,296.26
2009-03-04,307.35
2009-03-03,302.57
2009-03-02,312.51
2009-02-27,323.97
2009-02-26,328.33
2009-02-25,334.23
2009-02-24,339.92
2009-02-23,327.35
2009-02-20,335.89
2009-02-19,344.31
2009-02-18,342.2
2009-02-17,347.77
2009-02-13,365.37
2009-02-12,366.53
2009-02-11,369.43
2009-02-10,370.04
2009-02-09,381.09
2009-02-06,384.82
2009-02-05,381.34
2009-02-04,379.37
2009-02-03,376.41
2009-02-02,372.13
2009-01-30,369.7
2009-01-29,378.93
2009-01-28,380.62
2009-01-27,377.53
2009-01-26,375.85
2009-01-23,366.19
2009-01-22,365.54
2009-01-21,366.26
2009-01-20,362.14
2009-01-16,369.79
2009-01-15,361.92
2009-01-14,359.5
2009-01-13,363.23
2009-01-12,370.94
2009-01-09,370.79
2009-01-08,373.51
2009-01-07,372.31
2009-01-06,379.53
2009-01-05,382.0
2009-01-02,378.82
2008-12-31,370.76
2008-12-30,363.83
2008-12-29,358.58
2008-12-26,359.43
2008-12-24,358.04
2008-12-23,355.42
2008-12-22,362.64
2008-12-19,364.23
2008-12-18,365.46
2008-12-17,362.03
2008-12-16,372.35
2008-12-15,359.83
2008-12-12,365.65
2008-12-11,363.33
2008-12-10,365.78
2008-12-09,358.48
2008-12-08,364.86
2008-12-05,361.44
2008-12-04,353.0
2008-12-03,371.8
2008-12-02,364.6
2008-12-01,358.02
2008-11-28,382.24
2008-11-26,376.72
2008-11-25,373.07
2008-11-24,370.4
2008-11-21,366.34
2008-11-20,335.73
2008-11-19,353.82
2008-11-18,366.0
2008-11-17,365.33
2008-11-14,366.35
2008-11-13,379.71
2008-11-12,353.66
2008-11-11,363.99
2008-11-10,363.79
2008-11-07,375.77
2008-11-06,358.3
2008-11-05,374.19
2008-11-04,389.92
2008-11-03,378.87
2008-10-31,378.42
2008-10-30,384.62
2008-10-29,366.89
2008-10-28,378.69
2008-10-27,340.94
2008-10-24,353.7
2008-10-23,365.68
2008-10-22,348.1
2008-10-21,370.56
2008-10-20,384.19
2008-10-17,354.6
2008-10-16,350.61
2008-10-15,337.65
2008-10-14,368.79
2008-10-13,370.58
2008-10-10,324.57
2008-10-09,344.31
2008-10-08,367.59
2008-10-07,376.69
2008-10-06,389.07
2008-10-03,411.71
2008-10-02,415.52
2008-10-01,429.31
2008-09-30,428.45
2008-09-29,423.63
2008-09-26,445.11
2008-09-25,449.01
2008-09-24,436.34
2008-09-23,435.54
2008-09-22,441.27
2008-09-19,451.66
2008-09-18,438.91
2008-09-17,423.67
2008-09-16,447.5
2008-09-15,445.34
2008-09-12,459.11
2008-09-11,453.31
2008-09-10,447.73
2008-09-09,444.21
2008-09-08,460.68
2008-09-05,448.53
2008-09-04,457.11
2008-09-03,463.3
2008-09-02,471.08
2008-08-29,477.52
2008-08-28,486.14
2008-08-27,483.23
2008-08-26,480.31
2008-08-25,475.17
2008-08-22,479.99
2008-08-21,479.05
2008-08-20,474.21
2008-08-19,470.53
2008-08-18,469.04
2008-08-15,467.27
2008-08-14,464.87
2008-08-13,469.9
2008-08-12,465.48
2008-08-11,475.05
2008-08-08,471.18
2008-08-07,464.35
2008-08-06,466.55
2008-08-05,468.59
2008-08-04,462.54
2008-08-01,469.53
2008-07-31,484.88
2008-07-30,488.58
2008-07-29,481.27
2008-07-28,478.66
2008-07-25,479.3
2008-07-24,482.98
2008-07-23,485.76
2008-07-22,498.22
2008-07-21,499.06
2008-07-18,493.4
2008-07-17,489.44
2008-07-16,497.4
2008-07-15,508.08
2008-07-14,511.92
2008-07-11,517.87
2008-07-10,520.95
2008-07-09,518.03
2008-07-08,513.45
2008-07-07,511.23
2008-07-03,515.32
2008-07-02,518.52
2008-07-01,522.27
2008-06-30,520.85
2008-06-27,506.99
2008-06-26,510.53
2008-06-25,524.82
2008-06-24,522.2
2008-06-23,523.66
2008-06-20,518.85
2008-06-19,526.86
2008-06-18,521.88
2008-06-17,524.18
2008-06-16,523.3
2008-06-13,524.05
2008-06-12,515.44
2008-06-11,515.11
2008-06-10,519.55
2008-06-09,518.65
2008-06-06,511.36
2008-06-05,524.36
2008-06-04,518.65
2008-06-03,513.32
2008-06-02,515.88
2008-05-30,521.65
2008-05-29,522.48
2008-05-28,519.18
2008-05-27,517.57
2008-05-23,514.61
2008-05-22,524.62
2008-05-21,523.3
2008-05-20,524.07
2008-05-19,521.88
2008-05-16,515.81
2008-05-15,512.94
2008-05-14,513.96
2008-05-13,510.26
2008-05-12,513.24
2008-05-09,508.79
2008-05-08,508.88
2008-05-07,506.67
2008-05-06,514.95
2008-05-05,516.3
2008-05-02,523.27
2008-05-01,516.84
2008-04-30,510.52
2008-04-29,510.79
2008-04-28,513.42
2008-04-25,515.48
2008-04-24,512.96
2008-04-23,516.35
2008-04-22,511.89
2008-04-21,513.98
2008-04-18,515.95
2008-04-17,514.13
2008-04-16,514.32
2008-04-15,504.37
2008-04-14,500.44
2008-04-11,500.14
2008-04-10,498.74
2008-04-09,500.73
2008-04-08,500.12
2008-04-07,498.42
2008-04-04,498.29
2008-04-03,495.17
2008-04-02,497.08
2008-04-01,493.18
2008-03-31,479.0
2008-03-28,473.43
2008-03-27,477.97
2008-03-26,476.26
2008-03-25,475.01
2008-03-24,476.18
2008-03-20,477.72
2008-03-19,475.32
2008-03-18,486.81
2008-03-17,478.24
2008-03-14,477.75
2008-03-13,482.0
2008-03-12,482.16
2008-03-11,488.73
2008-03-10,474.83
2008-03-07,478.86
2008-03-06,480.61
2008-03-05,491.6
2008-03-04,489.97
2008-03-03,482.78
2008-02-29,477.5
2008-02-28,492.4
2008-02-27,496.04
2008-02-26,504.63
2008-02-25,500.78
2008-02-22,497.54
2008-02-21,491.87
2008-02-20,499.95
2008-02-19,499.85
2008-02-15,500.41
2008-02-14,498.79
2008-02-13,504.05
2008-02-12,502.68
2008-02-11,497.9
2008-02-08,494.39
2008-02-07,496.96
2008-02-06,498.66
2008-02-05,499.11
2008-02-04,516.96
2008-02-01,510.05
2008-01-31,502.68
2008-01-30,491.76
2008-01-29,492.84
2008-01-28,490.9
2008-01-25,484.14
2008-01-24,491.99
2008-01-23,503.77
2008-01-22,486.94
2008-01-18,503.92
2008-01-17,511.41
2008-01-16,531.24
2008-01-15,539.5
2008-01-14,545.7
2008-01-11,543.46
2008-01-10,547.64
2008-01-09,550.06
2008-01-08,543.79
2008-01-07,546.79
2008-01-04,532.08
2008-01-03,528.51
2008-01-02,525.69
2007-12-31,532.53
2007-12-28,537.17
2007-12-27,532.97
2007-12-26,538.0
2007-12-24,540.38
2007-12-21,540.32
2007-12-20,536.72
2007-12-19,536.81
2007-12-18,540.64
2007-12-17,533.11
2007-12-14,539.32
2007-12-13,547.05
2007-12-12,540.93
2007-12-11,539.83
2007-12-10,552.74
2007-12-07,550.66
2007-12-06,549.08
2007-12-05,550.13
2007-12-04,542.34
2007-12-03,537.52
2007-11-30,532.25
2007-11-29,529.25
2007-11-28,529.67
2007-11-27,523.36
2007-11-26,520.12
2007-11-23,523.75
2007-11-21,521.87
2007-11-20,527.94
2007-11-19,520.45
2007-11-16,520.05
2007-11-15,517.56
2007-11-14,517.67
2007-11-13,518.31
2007-11-12,516.04
2007-11-09,524.27
2007-11-08,526.89
2007-11-07,516.63
2007-11-06,529.19
2007-11-05,529.58
2007-11-02,525.84
2007-11-01,523.14
2007-10-31,534.95
2007-10-30,526.46
2007-10-29,526.41
2007-10-26,522.6
2007-10-25,513.98
2007-10-24,505.05
2007-10-23,501.98
2007-10-22,501.86
2007-10-19,498.66
2007-10-18,510.4
2007-10-17,511.95
2007-10-16,512.89
2007-10-15,514.08
2007-10-12,519.39
2007-10-11,517.83
2007-10-10,516.09
2007-10-09,520.89
2007-10-08,513.93
2007-10-05,514.94
2007-10-04,512.42
2007-10-03,507.51
2007-10-02,508.06
2007-10-01,508.81
2007-09-28,501.54
2007-09-27,508.57
2007-09-26,512.04
2007-09-25,508.63
2007-09-24,509.16
2007-09-21,508.26
2007-09-20,505.56
2007-09-19,511.5
2007-09-18,504.87
2007-09-17,494.93
2007-09-14,497.53
2007-09-13,495.34
2007-09-12,493.24
2007-09-11,492.12
2007-09-10,486.59
2007-09-07,485.23
2007-09-06,493.75
2007-09-05,488.14
2007-09-04,493.87
2007-08-31,484.79
2007-08-30,483.09
2007-08-29,487.87
2007-08-28,477.01
2007-08-27,482.81
2007-08-24,498.8
2007-08-23,495.69
2007-08-22,496.08
2007-08-21,491.45
2007-08-20,488.12
2007-08-17,487.39
2007-08-16,474.36
2007-08-15,475.63
2007-08-14,482.39
2007-08-13,493.5
2007-08-10,491.32
2007-08-09,493.15
2007-08-08,506.73
2007-08-07,503.19
2007-08-06,493.32
2007-08-03,476.75
2007-08-02,494.59
2007-08-01,489.46
2007-07-31,479.36
2007-07-30,478.42
2007-07-27,474.79
2007-07-26,482.98
2007-07-25,497.89
2007-07-24,496.84
2007-07-23,514.6
2007-07-20,511.85
2007-07-19,520.77
2007-07-18,511.44
2007-07-17,507.01
2007-07-16,507.43
2007-07-13,515.5
2007-07-12,510.35
2007-07-11,503.01
2007-07-10,500.49
2007-07-09,506.46
2007-07-06,505.16
2007-07-05,506.79
2007-07-03,508.32
2007-07-02,508.96
2007-06-29,498.17
2007-06-28,496.25
2007-06-27,496.11
2007-06-26,487.84
2007-06-25,488.49
2007-06-22,485.37
2007-06-21,494.05
2007-06-20,490.2
2007-06-19,503.1
2007-06-18,502.81
2007-06-15,508.08
2007-06-14,500.21
2007-06-13,498.13
2007-06-12,488.16
2007-06-11,494.98
2007-06-08,491.32
2007-06-07,487.46
2007-06-06,503.91
2007-06-05,510.56
2007-06-04,518.25
2007-06-01,519.29
2007-05-31,521.79
2007-05-30,520.04
2007-05-29,515.86
2007-05-25,512.63
2007-05-24,513.51
2007-05-23,527.84
2007-05-22,533.7
2007-05-21,535.72
2007-05-18,533.38
2007-05-17,529.95
2007-05-16,533.54
2007-05-15,529.9
2007-05-14,528.32
2007-05-11,526.54
2007-05-10,522.31
2007-05-09,529.52
2007-05-08,528.16
2007-05-07,530.81
2007-05-04,526.24
2007-05-03,525.29
2007-05-02,527.27
2007-05-01,524.53
2007-04-30,519.25
2007-04-27,524.38
2007-04-26,527.33
2007-04-25,531.08
2007-04-24,526.56
2007-04-23,523.9
2007-04-20,520.56
2007-04-19,515.56
2007-04-18,517.54
2007-04-17,516.72
2007-04-16,512.63
2007-04-13,510.22
2007-04-12,511.2
2007-04-11,513.17
2007-04-10,515.32
2007-04-09,513.6
2007-04-05,510.34
2007-04-04,508.23
2007-04-03,510.1
2007-04-02,510.2
2007-03-30,500.18
2007-03-29,503.37
2007-03-28,501.46
2007-03-27,501.63
2007-03-26,502.81
2007-03-23,499.56
2007-03-22,497.31
2007-03-21,496.77
2007-03-20,491.07
2007-03-19,484.4
2007-03-16,478.56
2007-03-15,481.48
2007-03-14,476.6
2007-03-13,473.87
2007-03-12,481.02
2007-03-09,476.23
2007-03-08,475.04
2007-03-07,474.71
2007-03-06,474.77
2007-03-05,468.71
2007-03-02,474.07
2007-03-01,480.69
2007-02-28,479.19
2007-02-27,479.48
2007-02-26,493.71
2007-02-23,481.06
2007-02-22,476.69
2007-02-21,474.89
2007-02-20,477.26
2007-02-16,474.93
2007-02-15,475.04
2007-02-14,477.07
2007-02-13,475.1
2007-02-12,473.12
2007-02-09,473.54
2007-02-08,472.57
2007-02-07,469.8
2007-02-06,469.64
2007-02-05,466.04
2007-02-02,461.46
2007-02-01,458.01
2007-01-31,454.54
2007-01-30,453.59
2007-01-29,451.2
2007-01-26,451.7
2007-01-25,450.62
2007-01-24,453.28
2007-01-23,449.52
2007-01-22,447.39
2007-01-19,448.12
2007-01-18,446.27
2007-01-17,446.71
2007-01-16,446.22
2007-01-12,445.16
2007-01-11,448.19
2007-01-10,448.9
2007-01-09,448.28
2007-01-08,447.1
2007-01-05,447.65
2007-01-04,455.56
2007-01-03,457.68
2006-12-29,456.77
2006-12-28,458.09
2006-12-27,459.35
2006-12-26,457.96
2006-12-22,455.38
2006-12-21,456.39
2006-12-20,457.61
2006-12-19,459.79
2006-12-18,456.76
2006-12-15,460.25
2006-12-14,461.63
2006-12-13,460.65
2006-12-12,458.87
2006-12-11,457.38
2006-12-08,455.91
2006-12-07,457.13
2006-12-06,458.82
2006-12-05,462.19
2006-12-04,460.77
2006-12-01,457.66
2006-11-30,455.87
2006-11-29,454.58
2006-11-28,449.33
2006-11-27,446.84
2006-11-24,450.59
2006-11-22,450.26
2006-11-21,449.39
2006-11-20,448.32
2006-11-17,449.96
2006-11-16,449.53
2006-11-15,448.39
2006-11-14,450.14
2006-11-13,449.2
2006-11-10,449.83
2006-11-09,447.42
2006-11-08,446.99
2006-11-07,442.61
2006-11-06,443.36
2006-11-03,445.76
2006-11-02,449.17
2006-11-01,452.65
2006-10-31,448.29
2006-10-30,447.04
2006-10-27,447.48
2006-10-26,450.44
2006-10-25,452.3
2006-10-24,448.67
2006-10-23,449.16
2006-10-20,447.46
2006-10-19,444.89
2006-10-18,442.81
2006-10-17,439.33
2006-10-16,436.68
2006-10-13,435.16
2006-10-12,434.7
2006-10-11,433.11
2006-10-10,432.61
2006-10-09,428.88
2006-10-06,429.14
2006-10-05,432.69
2006-10-04,432.95
2006-10-03,431.29
2006-10-02,430.57
2006-09-29,428.4
2006-09-28,432.9
2006-09-27,434.82
2006-09-26,429.79
2006-09-25,428.65
2006-09-22,422.74
2006-09-21,423.03
2006-09-20,424.26
2006-09-19,426.11
2006-09-18,425.2
2006-09-15,425.94
2006-09-14,426.8
2006-09-13,429.81
2006-09-12,428.06
2006-09-11,431.73
2006-09-08,434.1
2006-09-07,434.64
2006-09-06,434.73
2006-09-05,438.12
2006-09-01,441.39
2006-08-31,442.55
2006-08-30,437.17
2006-08-29,442.16
2006-08-28,442.03
2006-08-25,439.26
2006-08-24,438.88
2006-08-23,437.41
2006-08-22,441.93
2006-08-21,438.72
2006-08-18,438.13
2006-08-17,432.59
2006-08-16,433.96
2006-08-15,438.2
2006-08-14,434.69
2006-08-11,432.96
2006-08-10,433.92
2006-08-09,433.88
2006-08-08,433.44
2006-08-07,430.37
2006-08-04,434.05
2006-08-03,435.01
2006-08-02,438.05
2006-08-01,438.21
2006-07-31,433.42
2006-07-28,435.02
2006-07-27,432.59
2006-07-26,435.85
2006-07-25,433.73
2006-07-24,432.05
2006-07-21,428.02
2006-07-20,427.42
2006-07-19,426.28
2006-07-18,420.25
2006-07-17,419.11
2006-07-14,418.12
2006-07-13,417.33
2006-07-12,418.3
2006-07-11,421.53
2006-07-10,418.86
2006-07-07,416.65
2006-07-06,413.84
2006-07-05,415.69
2006-07-03,418.46
2006-06-30,413.95
2006-06-29,412.85
2006-06-28,408.63
2006-06-27,406.55
2006-06-26,407.99
2006-06-23,406.17
2006-06-22,404.33
2006-06-21,406.45
2006-06-20,406.4
2006-06-19,404.49
2006-06-16,410.77
2006-06-15,410.61
2006-06-14,403.95
2006-06-13,406.72
2006-06-12,412.74
2006-06-09,412.23
2006-06-08,409.63
2006-06-07,408.51
2006-06-06,410.86
2006-06-05,411.77
2006-06-02,415.9
2006-06-01,411.42
2006-05-31,406.17
2006-05-30,400.39
2006-05-26,404.16
2006-05-25,399.36
2006-05-24,395.65
2006-05-23,393.86
2006-05-22,399.55
2006-05-19,396.75
2006-05-18,393.25
2006-05-17,392.62
2006-05-16,400.01
2006-05-15,401.51
2006-05-12,400.07
2006-05-11,404.2
2006-05-10,408.7
2006-05-09,405.9
2006-05-08,407.9
2006-05-05,411.05
2006-05-04,402.12
2006-05-03,402.07
2006-05-02,403.44
2006-05-01,394.02
2006-04-28,397.46
2006-04-27,396.97
2006-04-26,392.39
2006-04-25,396.81
2006-04-24,401.44
